customer_id,customer_type,tenure_months,avg_order_value,purchase_frequency,category,days_since_last_purchase,churned,total_spend,avg_days_between_purchase,tenure_band,frequency_bucket,order_value_segment,rfm_segment
3906,New,3,133.28,2,Books,24,0,266.55,45,0-3 months,1-2,Medium,Potential Loyalists
3907,Loyal,33,203.56,9,Books,5,0,1832.07,110,24+ months,6-10,High,Champions
3908,Loyal,32,207.61,13,Electronics,20,0,2698.95,73.8,24+ months,11-15,High,Champions
3909,New,1,72.68,2,Electronics,112,1,145.36,15,0-3 months,1-2,Low,Need Attention
3910,Returning,10,97.61,4,Electronics,9,0,390.46,75,6-12 months,3-5,Low,Loyal Customers
3911,Returning,6,146.48,5,Home & Garden,2,0,732.42,36,3-6 months,3-5,Medium,Champions
3912,Returning,4,160.63,6,Home & Garden,86,1,963.79,20,3-6 months,6-10,Medium,Big Spenders
3913,Loyal,26,266.74,11,Clothing,86,1,2934.16,70.9,24+ months,11-15,High,Big Spenders
3914,New,3,86.51,2,Books,95,1,173.01,45,0-3 months,1-2,Low,Need Attention
3915,Returning,5,194.74,6,Books,28,0,1168.44,25,3-6 months,6-10,Medium,Champions
3916,Loyal,19,173.33,10,Home & Garden,7,0,1733.32,57,12-24 months,6-10,Medium,Champions
3917,Returning,4,110.53,4,Sports,19,0,442.14,30,3-6 months,3-5,Medium,Loyal Customers
3918,Loyal,19,301.8,16,Books,14,0,4828.78,35.6,12-24 months,15+,Premium,Champions
3919,New,3,121.63,1,Books,3,0,121.63,90,0-3 months,1-2,Medium,Need Attention
3920,New,2,145.87,1,Sports,131,1,145.87,60,0-3 months,1-2,Medium,At Risk
3921,Returning,5,225.46,4,Sports,28,0,901.83,37.5,3-6 months,3-5,High,Loyal Customers
3922,New,2,58.26,1,Books,26,0,58.26,60,0-3 months,1-2,Low,Need Attention
3923,Loyal,29,246.11,7,Sports,138,1,1722.8,124.3,24+ months,6-10,High,Big Spenders
3924,New,1,144.71,1,Books,88,1,144.71,30,0-3 months,1-2,Medium,At Risk
3925,Returning,12,134.83,5,Books,16,0,674.13,72,6-12 months,3-5,Medium,Champions
3926,Loyal,32,163.82,17,Books,26,0,2784.86,56.5,24+ months,15+,Medium,Champions
3927,Returning,11,206.18,6,Books,19,0,1237.05,55,6-12 months,6-10,High,Champions
3928,New,2,106.51,1,Home & Garden,4,0,106.51,60,0-3 months,1-2,Medium,Need Attention
3929,New,3,122.42,1,Books,129,1,122.42,90,0-3 months,1-2,Medium,At Risk
3930,New,2,115.19,1,Home & Garden,25,0,115.19,60,0-3 months,1-2,Medium,Need Attention
3931,Loyal,29,256.28,18,Clothing,20,0,4613.02,48.3,24+ months,15+,High,Champions
3932,New,3,64.61,2,Clothing,18,0,129.22,45,0-3 months,1-2,Low,Potential Loyalists
3933,Returning,3,136.89,6,Electronics,29,0,821.36,15,0-3 months,6-10,Medium,Champions
3934,Loyal,35,262.87,9,Sports,3,0,2365.82,116.7,24+ months,6-10,High,Champions
3935,New,3,98.46,1,Electronics,89,1,98.46,90,0-3 months,1-2,Low,At Risk
3936,New,2,52.33,1,Books,150,1,52.33,60,0-3 months,1-2,Low,At Risk
3937,Returning,3,179.59,5,Home & Garden,99,1,897.97,18,0-3 months,3-5,Medium,Big Spenders
3938,Loyal,23,267.95,15,Home & Garden,30,0,4019.26,46,12-24 months,11-15,High,Champions
3939,Loyal,12,236.81,14,Clothing,147,1,3315.4,25.7,6-12 months,11-15,High,Big Spenders
3940,Returning,4,159.54,6,Electronics,22,0,957.21,20,3-6 months,6-10,Medium,Champions
3941,Returning,4,216.74,6,Electronics,17,0,1300.43,20,3-6 months,6-10,High,Champions
3942,New,2,56.15,2,Books,26,0,112.29,30,0-3 months,1-2,Low,Potential Loyalists
3943,New,1,81.32,1,Home & Garden,141,1,81.32,30,0-3 months,1-2,Low,At Risk
3944,Returning,10,80.01,2,Home & Garden,64,1,160.03,150,6-12 months,1-2,Low,Need Attention
3945,Returning,9,148.33,2,Electronics,20,0,296.66,135,6-12 months,1-2,Medium,Potential Loyalists
3946,Returning,3,81.92,3,Sports,30,0,245.76,30,0-3 months,3-5,Low,Loyal Customers
3947,Returning,6,80.79,2,Books,101,1,161.58,90,3-6 months,1-2,Low,Need Attention
3948,Loyal,32,273.25,6,Home & Garden,11,0,1639.5,160,24+ months,6-10,High,Champions
3949,Returning,11,174.36,3,Electronics,61,1,523.09,110,6-12 months,3-5,Medium,Big Spenders
3950,Loyal,31,305.42,7,Electronics,24,0,2137.94,132.9,24+ months,6-10,Premium,Champions
3951,New,3,149.36,1,Books,149,1,149.36,90,0-3 months,1-2,Medium,At Risk
3952,Returning,8,104.3,3,Clothing,29,0,312.91,80,6-12 months,3-5,Medium,Loyal Customers
3953,Returning,4,194.84,2,Electronics,62,1,389.68,60,3-6 months,1-2,Medium,Need Attention
3954,Returning,12,100.65,6,Books,16,0,603.93,60,6-12 months,6-10,Medium,Champions
3955,Returning,5,171.75,2,Clothing,25,0,343.49,75,3-6 months,1-2,Medium,Potential Loyalists
3956,Returning,7,158.12,6,Clothing,76,1,948.7,35,6-12 months,6-10,Medium,Big Spenders
3957,New,3,69.84,2,Sports,150,1,139.68,45,0-3 months,1-2,Low,Need Attention
3958,Returning,10,226.69,6,Clothing,18,0,1360.13,50,6-12 months,6-10,High,Champions
3959,New,2,69.26,2,Clothing,8,0,138.52,30,0-3 months,1-2,Low,Potential Loyalists
3960,New,3,67.58,1,Books,12,0,67.58,90,0-3 months,1-2,Low,Need Attention
3961,Returning,5,119.13,4,Clothing,8,0,476.52,37.5,3-6 months,3-5,Medium,Loyal Customers
3962,Returning,10,197.17,3,Electronics,8,0,591.5,100,6-12 months,3-5,Medium,Loyal Customers
3963,Returning,7,90.48,2,Books,120,1,180.96,105,6-12 months,1-2,Low,Need Attention
3964,New,3,96.05,1,Electronics,26,0,96.05,90,0-3 months,1-2,Low,Need Attention
3965,New,3,78.63,2,Sports,74,1,157.26,45,0-3 months,1-2,Low,Need Attention
3966,Returning,4,212.09,5,Home & Garden,27,0,1060.45,24,3-6 months,3-5,High,Champions
3967,Returning,12,166.51,5,Sports,12,0,832.57,72,6-12 months,3-5,Medium,Champions
3968,Returning,10,186.22,4,Books,30,0,744.87,75,6-12 months,3-5,Medium,Loyal Customers
3969,Returning,10,171.2,2,Electronics,1,0,342.4,150,6-12 months,1-2,Medium,Potential Loyalists
3970,New,1,110.97,1,Home & Garden,25,0,110.97,30,0-3 months,1-2,Medium,Need Attention
3971,New,2,54.66,2,Clothing,125,1,109.32,30,0-3 months,1-2,Low,Need Attention
3972,Returning,5,117.81,4,Books,2,0,471.23,37.5,3-6 months,3-5,Medium,Loyal Customers
3973,Loyal,21,231.87,12,Electronics,6,0,2782.39,52.5,12-24 months,11-15,High,Champions
3974,Returning,7,125.27,2,Sports,12,0,250.54,105,6-12 months,1-2,Medium,Potential Loyalists
3975,Returning,9,201.92,6,Clothing,1,0,1211.5,45,6-12 months,6-10,High,Champions
3976,Returning,7,143.84,5,Books,14,0,719.21,42,6-12 months,3-5,Medium,Champions
3977,Returning,4,151.04,4,Home & Garden,29,0,604.18,30,3-6 months,3-5,Medium,Loyal Customers
3978,Loyal,36,178.03,5,Books,28,0,890.17,216,24+ months,3-5,Medium,Champions
3979,New,2,70.86,2,Electronics,116,1,141.71,30,0-3 months,1-2,Low,Need Attention
3980,New,3,106.21,2,Sports,14,0,212.43,45,0-3 months,1-2,Medium,Potential Loyalists
3981,New,1,118.42,1,Electronics,123,1,118.42,30,0-3 months,1-2,Medium,At Risk
3982,Returning,6,216.23,2,Home & Garden,22,0,432.45,90,3-6 months,1-2,High,Potential Loyalists
3983,Returning,5,165.1,5,Electronics,26,0,825.48,30,3-6 months,3-5,Medium,Champions
3984,Loyal,22,318.99,8,Home & Garden,97,1,2551.92,82.5,12-24 months,6-10,Premium,Big Spenders
3985,New,1,102.45,1,Books,127,1,102.45,30,0-3 months,1-2,Medium,At Risk
3986,New,3,98.91,2,Clothing,76,1,197.83,45,0-3 months,1-2,Low,Need Attention
3987,New,2,72.23,1,Books,2,0,72.23,60,0-3 months,1-2,Low,Need Attention
3988,Loyal,33,131.48,6,Sports,21,0,788.88,165,24+ months,6-10,Medium,Champions
3989,Returning,3,129.15,4,Home & Garden,13,0,516.58,22.5,0-3 months,3-5,Medium,Loyal Customers
3990,Returning,8,134.96,2,Books,113,1,269.92,120,6-12 months,1-2,Medium,Need Attention
3991,Loyal,24,221.4,19,Electronics,16,0,4206.65,37.9,12-24 months,15+,High,Champions
3992,New,2,58.28,1,Home & Garden,18,0,58.28,60,0-3 months,1-2,Low,Need Attention
3993,Returning,7,144.07,6,Sports,2,0,864.41,35,6-12 months,6-10,Medium,Champions
3994,Returning,3,210.99,5,Electronics,10,0,1054.97,18,0-3 months,3-5,High,Champions
3995,Loyal,26,270.93,7,Home & Garden,20,0,1896.51,111.4,24+ months,6-10,High,Champions
3996,Returning,6,140.68,5,Books,99,1,703.39,36,3-6 months,3-5,Medium,Big Spenders
3997,Returning,8,103.44,4,Sports,30,0,413.74,60,6-12 months,3-5,Medium,Loyal Customers
3998,Loyal,29,188.63,17,Home & Garden,20,0,3206.71,51.2,24+ months,15+,Medium,Champions
3999,New,1,79.86,1,Books,22,0,79.86,30,0-3 months,1-2,Low,Need Attention
4000,Returning,12,133.38,2,Sports,18,0,266.76,180,6-12 months,1-2,Medium,Potential Loyalists
4001,Loyal,30,289.66,11,Clothing,17,0,3186.3,81.8,24+ months,11-15,High,Champions
4002,New,3,60.93,2,Home & Garden,29,0,121.86,45,0-3 months,1-2,Low,Potential Loyalists
4003,Loyal,19,214.43,13,Home & Garden,4,0,2787.55,43.8,12-24 months,11-15,High,Champions
4004,Loyal,29,174.03,18,Electronics,12,0,3132.56,48.3,24+ months,15+,Medium,Champions
4005,Returning,6,205.5,3,Electronics,3,0,616.51,60,3-6 months,3-5,High,Loyal Customers
4006,Returning,8,155.76,6,Clothing,17,0,934.58,40,6-12 months,6-10,Medium,Champions
4007,Loyal,26,241.73,10,Books,4,0,2417.32,78,24+ months,6-10,High,Champions
4008,Returning,11,152.11,5,Books,4,0,760.56,66,6-12 months,3-5,Medium,Champions
4009,Loyal,28,210.94,10,Sports,27,0,2109.4,84,24+ months,6-10,High,Champions
4010,Returning,6,209.57,5,Clothing,130,1,1047.87,36,3-6 months,3-5,High,Big Spenders
4011,Loyal,18,128.3,19,Clothing,3,0,2437.62,28.4,12-24 months,15+,Medium,Champions
4012,Returning,10,128.15,5,Clothing,5,0,640.73,60,6-12 months,3-5,Medium,Champions
4013,New,1,53.57,2,Books,11,0,107.13,15,0-3 months,1-2,Low,Potential Loyalists
4014,New,2,101.89,1,Books,29,0,101.89,60,0-3 months,1-2,Medium,Need Attention
4015,Returning,10,95.59,6,Sports,11,0,573.53,50,6-12 months,6-10,Low,Champions
4016,New,3,62.42,1,Electronics,26,0,62.42,90,0-3 months,1-2,Low,Need Attention
4017,Loyal,33,302.59,10,Electronics,23,0,3025.86,99,24+ months,6-10,Premium,Champions
4018,Loyal,27,280.71,19,Electronics,14,0,5333.46,42.6,24+ months,15+,High,Champions
4019,New,1,62.93,1,Home & Garden,8,0,62.93,30,0-3 months,1-2,Low,Need Attention
4020,Returning,3,113.55,4,Home & Garden,15,0,454.19,22.5,0-3 months,3-5,Medium,Loyal Customers
4021,Returning,7,142.97,6,Home & Garden,15,0,857.84,35,6-12 months,6-10,Medium,Champions
4022,New,3,55.12,1,Books,18,0,55.12,90,0-3 months,1-2,Low,Need Attention
4023,Loyal,15,210.21,10,Books,4,0,2102.09,45,12-24 months,6-10,High,Champions
4024,Loyal,15,310.55,18,Home & Garden,13,0,5589.97,25,12-24 months,15+,Premium,Champions
4025,New,1,138.97,1,Sports,25,0,138.97,30,0-3 months,1-2,Medium,Need Attention
4026,Returning,4,169.27,3,Books,20,0,507.8,40,3-6 months,3-5,Medium,Loyal Customers
4027,Loyal,32,200.48,16,Books,8,0,3207.63,60,24+ months,15+,High,Champions
4028,New,2,114.48,2,Sports,30,0,228.97,30,0-3 months,1-2,Medium,Potential Loyalists
4029,Returning,3,178.37,2,Sports,70,1,356.75,45,0-3 months,1-2,Medium,Need Attention
4030,New,2,126.87,2,Books,62,1,253.73,30,0-3 months,1-2,Medium,Need Attention
4031,Returning,8,127.5,5,Sports,2,0,637.51,48,6-12 months,3-5,Medium,Champions
4032,Loyal,35,246.64,17,Books,15,0,4192.95,61.8,24+ months,15+,High,Champions
4033,Loyal,33,130.32,8,Books,125,1,1042.58,123.8,24+ months,6-10,Medium,Big Spenders
4034,Returning,9,215.78,3,Sports,63,1,647.33,90,6-12 months,3-5,High,Big Spenders
4035,Returning,9,159.09,4,Books,24,0,636.37,67.5,6-12 months,3-5,Medium,Loyal Customers
4036,Loyal,18,170.25,17,Home & Garden,88,1,2894.17,31.8,12-24 months,15+,Medium,Big Spenders
4037,New,3,91.04,2,Books,29,0,182.07,45,0-3 months,1-2,Low,Potential Loyalists
4038,Returning,6,130.7,2,Home & Garden,60,1,261.4,90,3-6 months,1-2,Medium,Potential Loyalists
4039,Loyal,26,193.5,10,Clothing,26,0,1935.01,78,24+ months,6-10,Medium,Champions
4040,Returning,9,204.83,4,Clothing,130,1,819.32,67.5,6-12 months,3-5,High,Big Spenders
4041,New,3,56.54,1,Electronics,72,1,56.54,90,0-3 months,1-2,Low,At Risk
4042,Returning,10,140.07,6,Sports,9,0,840.41,50,6-12 months,6-10,Medium,Champions
4043,New,2,67.07,2,Electronics,16,0,134.14,30,0-3 months,1-2,Low,Potential Loyalists
4044,Returning,7,186.42,6,Books,6,0,1118.51,35,6-12 months,6-10,Medium,Champions
4045,Returning,12,132.51,2,Home & Garden,19,0,265.02,180,6-12 months,1-2,Medium,Potential Loyalists
4046,Returning,6,143.88,2,Home & Garden,6,0,287.76,90,3-6 months,1-2,Medium,Potential Loyalists
4047,Returning,11,120.53,2,Clothing,5,0,241.05,165,6-12 months,1-2,Medium,Potential Loyalists
4048,Loyal,12,163.27,12,Electronics,141,1,1959.24,30,6-12 months,11-15,Medium,Big Spenders
4049,Returning,3,169.66,4,Electronics,23,0,678.62,22.5,0-3 months,3-5,Medium,Loyal Customers
4050,New,1,124.76,1,Books,62,1,124.76,30,0-3 months,1-2,Medium,At Risk
4051,Loyal,36,319.86,15,Home & Garden,3,0,4797.89,72,24+ months,11-15,Premium,Champions
4052,New,2,118.62,2,Home & Garden,8,0,237.24,30,0-3 months,1-2,Medium,Potential Loyalists
4053,Loyal,24,148.33,13,Electronics,25,0,1928.24,55.4,12-24 months,11-15,Medium,Champions
4054,Loyal,34,259.78,16,Sports,76,1,4156.52,63.8,24+ months,15+,High,Big Spenders
4055,Returning,4,183.71,5,Sports,20,0,918.53,24,3-6 months,3-5,Medium,Champions
4056,Loyal,28,210.47,13,Home & Garden,17,0,2736.13,64.6,24+ months,11-15,High,Champions
4057,Returning,10,127.28,6,Electronics,7,0,763.67,50,6-12 months,6-10,Medium,Champions
4058,New,2,111.32,2,Electronics,30,0,222.64,30,0-3 months,1-2,Medium,Potential Loyalists
4059,Returning,10,181.96,4,Books,6,0,727.85,75,6-12 months,3-5,Medium,Loyal Customers
4060,Returning,7,207.22,5,Clothing,5,0,1036.1,42,6-12 months,3-5,High,Champions
4061,New,3,95.17,2,Electronics,7,0,190.34,45,0-3 months,1-2,Low,Potential Loyalists
4062,New,3,132.38,1,Books,125,1,132.38,90,0-3 months,1-2,Medium,At Risk
4063,New,1,79.78,2,Clothing,30,0,159.55,15,0-3 months,1-2,Low,Potential Loyalists
4064,Returning,5,111.03,4,Clothing,11,0,444.13,37.5,3-6 months,3-5,Medium,Loyal Customers
4065,Returning,9,212.68,3,Sports,6,0,638.04,90,6-12 months,3-5,High,Loyal Customers
4066,Returning,9,179.61,3,Clothing,129,1,538.82,90,6-12 months,3-5,Medium,Big Spenders
4067,Returning,7,211.81,2,Clothing,100,1,423.62,105,6-12 months,1-2,High,Need Attention
4068,Returning,8,209.29,6,Books,110,1,1255.73,40,6-12 months,6-10,High,Big Spenders
4069,Loyal,15,309.4,6,Clothing,14,0,1856.38,75,12-24 months,6-10,Premium,Champions
4070,New,2,96.72,2,Electronics,13,0,193.44,30,0-3 months,1-2,Low,Potential Loyalists
4071,Returning,5,193.4,5,Books,26,0,966.99,30,3-6 months,3-5,Medium,Champions
4072,Loyal,25,149.32,15,Electronics,2,0,2239.79,50,24+ months,11-15,Medium,Champions
4073,Returning,9,225.86,4,Sports,11,0,903.44,67.5,6-12 months,3-5,High,Loyal Customers
4074,Loyal,36,233.34,7,Home & Garden,3,0,1633.39,154.3,24+ months,6-10,High,Champions
4075,Returning,11,119.43,3,Sports,111,1,358.29,110,6-12 months,3-5,Medium,Need Attention
4076,New,2,89.42,2,Books,5,0,178.85,30,0-3 months,1-2,Low,Potential Loyalists
4077,Returning,8,124.12,5,Electronics,6,0,620.58,48,6-12 months,3-5,Medium,Champions
4078,Loyal,14,179.16,15,Books,1,0,2687.47,28,12-24 months,11-15,Medium,Champions
4079,New,2,123.27,1,Clothing,142,1,123.27,60,0-3 months,1-2,Medium,At Risk
4080,Loyal,13,307.63,5,Books,8,0,1538.16,78,12-24 months,3-5,Premium,Champions
4081,Loyal,17,169.09,5,Clothing,11,0,845.44,102,12-24 months,3-5,Medium,Champions
4082,Loyal,18,317.58,15,Sports,17,0,4763.71,36,12-24 months,11-15,Premium,Champions
4083,New,2,99.89,1,Clothing,7,0,99.89,60,0-3 months,1-2,Low,Need Attention
4084,New,1,61.17,1,Books,116,1,61.17,30,0-3 months,1-2,Low,At Risk
4085,Returning,12,103.96,6,Home & Garden,72,1,623.77,60,6-12 months,6-10,Medium,Big Spenders
4086,New,3,147.63,2,Books,3,0,295.26,45,0-3 months,1-2,Medium,Potential Loyalists
4087,Loyal,18,298.93,12,Electronics,25,0,3587.2,45,12-24 months,11-15,High,Champions
4088,Returning,8,117.24,2,Sports,117,1,234.47,120,6-12 months,1-2,Medium,Need Attention
4089,Returning,4,135.55,5,Electronics,27,0,677.75,24,3-6 months,3-5,Medium,Champions
4090,Returning,4,169.14,5,Home & Garden,142,1,845.71,24,3-6 months,3-5,Medium,Big Spenders
4091,Returning,4,118.01,2,Electronics,2,0,236.02,60,3-6 months,1-2,Medium,Potential Loyalists
4092,Loyal,19,256.21,16,Home & Garden,18,0,4099.4,35.6,12-24 months,15+,High,Champions
4093,Loyal,36,162.11,14,Books,28,0,2269.57,77.1,24+ months,11-15,Medium,Champions
4094,Returning,8,106.29,2,Clothing,11,0,212.57,120,6-12 months,1-2,Medium,Potential Loyalists
4095,Returning,6,216.27,5,Books,80,1,1081.34,36,3-6 months,3-5,High,Big Spenders
4096,New,3,124.35,2,Sports,26,0,248.7,45,0-3 months,1-2,Medium,Potential Loyalists
4097,New,3,51.38,1,Home & Garden,114,1,51.38,90,0-3 months,1-2,Low,At Risk
4098,Returning,6,87.88,5,Books,24,0,439.38,36,3-6 months,3-5,Low,Loyal Customers
4099,Returning,6,108.97,4,Electronics,125,1,435.87,45,3-6 months,3-5,Medium,Need Attention
4100,New,1,126.89,2,Books,129,1,253.78,15,0-3 months,1-2,Medium,Need Attention
4101,Loyal,19,142.65,11,Sports,81,1,1569.12,51.8,12-24 months,11-15,Medium,Big Spenders
4102,Returning,12,163.91,3,Electronics,104,1,491.73,120,6-12 months,3-5,Medium,Need Attention
4103,Returning,7,146.11,5,Home & Garden,26,0,730.57,42,6-12 months,3-5,Medium,Champions
4104,New,1,59.06,1,Books,19,0,59.06,30,0-3 months,1-2,Low,Need Attention
4105,Returning,7,206.35,6,Sports,6,0,1238.12,35,6-12 months,6-10,High,Champions
4106,Returning,8,84.39,3,Home & Garden,25,0,253.17,80,6-12 months,3-5,Low,Loyal Customers
4107,New,3,148.47,2,Books,28,0,296.94,45,0-3 months,1-2,Medium,Potential Loyalists
4108,Returning,11,86.3,4,Sports,24,0,345.18,82.5,6-12 months,3-5,Low,Loyal Customers
4109,New,2,103.44,2,Clothing,126,1,206.89,30,0-3 months,1-2,Medium,Need Attention
4110,Returning,8,199.31,3,Home & Garden,71,1,597.94,80,6-12 months,3-5,Medium,Big Spenders
4111,New,1,65.82,1,Home & Garden,86,1,65.82,30,0-3 months,1-2,Low,At Risk
4112,Returning,8,223.44,4,Electronics,17,0,893.76,60,6-12 months,3-5,High,Loyal Customers
4113,Returning,4,158.42,6,Electronics,83,1,950.52,20,3-6 months,6-10,Medium,Big Spenders
4114,New,2,69.12,2,Clothing,22,0,138.24,30,0-3 months,1-2,Low,Potential Loyalists
4115,New,2,79.48,2,Books,87,1,158.95,30,0-3 months,1-2,Low,Need Attention
4116,Loyal,29,153.37,8,Books,10,0,1226.98,108.8,24+ months,6-10,Medium,Champions
4117,Loyal,24,148.16,18,Sports,3,0,2666.91,40,12-24 months,15+,Medium,Champions
4118,New,1,104.99,1,Clothing,29,0,104.99,30,0-3 months,1-2,Medium,Need Attention
4119,Returning,4,189.14,4,Clothing,9,0,756.55,30,3-6 months,3-5,Medium,Loyal Customers
4120,Loyal,26,121.42,7,Clothing,11,0,849.93,111.4,24+ months,6-10,Medium,Champions
4121,New,3,122.18,1,Books,17,0,122.18,90,0-3 months,1-2,Medium,Need Attention
4122,Returning,7,110.75,5,Books,73,1,553.74,42,6-12 months,3-5,Medium,Big Spenders
4123,Returning,8,198.51,3,Sports,17,0,595.52,80,6-12 months,3-5,Medium,Loyal Customers
4124,Returning,8,201.54,5,Electronics,62,1,1007.71,48,6-12 months,3-5,High,Big Spenders
4125,New,3,109.9,2,Electronics,146,1,219.81,45,0-3 months,1-2,Medium,Need Attention
4126,New,2,98.97,1,Electronics,118,1,98.97,60,0-3 months,1-2,Low,At Risk
4127,Loyal,13,283.09,15,Home & Garden,13,0,4246.35,26,12-24 months,11-15,High,Champions
4128,Returning,12,216.46,6,Home & Garden,20,0,1298.79,60,6-12 months,6-10,High,Champions
4129,New,1,60.59,1,Home & Garden,20,0,60.59,30,0-3 months,1-2,Low,Need Attention
4130,Returning,8,190.59,5,Books,128,1,952.96,48,6-12 months,3-5,Medium,Big Spenders
4131,New,3,63.72,2,Books,9,0,127.43,45,0-3 months,1-2,Low,Potential Loyalists
4132,New,1,113.89,1,Books,114,1,113.89,30,0-3 months,1-2,Medium,At Risk
4133,Returning,11,166.37,5,Sports,150,1,831.84,66,6-12 months,3-5,Medium,Big Spenders
4134,New,1,78.12,2,Books,136,1,156.24,15,0-3 months,1-2,Low,Need Attention
4135,New,2,58.85,1,Books,100,1,58.85,60,0-3 months,1-2,Low,At Risk
4136,New,1,83.1,1,Sports,5,0,83.1,30,0-3 months,1-2,Low,Need Attention
4137,Loyal,35,188.39,14,Sports,10,0,2637.43,75,24+ months,11-15,Medium,Champions
4138,New,1,95.48,1,Books,79,1,95.48,30,0-3 months,1-2,Low,At Risk
4139,Loyal,21,120.56,8,Sports,7,0,964.47,78.8,12-24 months,6-10,Medium,Champions
4140,Returning,10,127.9,3,Sports,21,0,383.7,100,6-12 months,3-5,Medium,Loyal Customers
4141,New,3,123.77,2,Books,142,1,247.54,45,0-3 months,1-2,Medium,Need Attention
4142,Returning,8,168.69,6,Sports,7,0,1012.17,40,6-12 months,6-10,Medium,Champions
4143,Returning,8,112.01,6,Books,30,0,672.05,40,6-12 months,6-10,Medium,Champions
4144,Returning,4,220.6,3,Home & Garden,16,0,661.8,40,3-6 months,3-5,High,Loyal Customers
4145,Returning,8,94.47,4,Books,71,1,377.88,60,6-12 months,3-5,Low,Need Attention
4146,New,1,52.41,2,Home & Garden,6,0,104.82,15,0-3 months,1-2,Low,Potential Loyalists
4147,New,2,55.36,2,Clothing,62,1,110.72,30,0-3 months,1-2,Low,Need Attention
4148,Returning,8,157.75,6,Clothing,29,0,946.47,40,6-12 months,6-10,Medium,Champions
4149,New,3,125.15,2,Electronics,10,0,250.3,45,0-3 months,1-2,Medium,Potential Loyalists
4150,Loyal,28,137.31,10,Sports,101,1,1373.13,84,24+ months,6-10,Medium,Big Spenders
4151,Returning,6,208.52,3,Electronics,21,0,625.56,60,3-6 months,3-5,High,Loyal Customers
4152,Returning,6,139.34,3,Sports,12,0,418.01,60,3-6 months,3-5,Medium,Loyal Customers
4153,Returning,10,85.43,5,Home & Garden,25,0,427.13,60,6-12 months,3-5,Low,Loyal Customers
4154,Loyal,16,142.4,15,Books,11,0,2135.93,32,12-24 months,11-15,Medium,Champions
4155,New,3,145.63,2,Clothing,10,0,291.26,45,0-3 months,1-2,Medium,Potential Loyalists
4156,Returning,11,215.37,6,Electronics,3,0,1292.21,55,6-12 months,6-10,High,Champions
4157,Returning,11,122.57,6,Electronics,28,0,735.43,55,6-12 months,6-10,Medium,Champions
4158,Returning,3,145.05,6,Sports,7,0,870.32,15,0-3 months,6-10,Medium,Champions
4159,Loyal,33,257.08,7,Home & Garden,8,0,1799.57,141.4,24+ months,6-10,High,Champions
4160,Returning,7,135.85,2,Home & Garden,13,0,271.69,105,6-12 months,1-2,Medium,Potential Loyalists
4161,Returning,6,204.16,2,Electronics,1,0,408.32,90,3-6 months,1-2,High,Potential Loyalists
4162,New,3,88.5,1,Sports,93,1,88.5,90,0-3 months,1-2,Low,At Risk
4163,New,1,87.75,1,Sports,25,0,87.75,30,0-3 months,1-2,Low,Need Attention
